timestamp, index, name, memory.used [MiB]
2026/06/01 17:55:46.545, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:51.546, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:56.546, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:01.547, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:06.548, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:11.548, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:16.549, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:21.550, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:26.551, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:56:31.551, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:56:36.552, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:56:41.553, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:56:46.553, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:56:51.554, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:56:56.555, 0, NVIDIA GeForce RTX 4090, 2824 MiB
2026/06/01 17:57:01.555, 0, NVIDIA GeForce RTX 4090, 2792 MiB
2026/06/01 17:57:06.556, 0, NVIDIA GeForce RTX 4090, 2792 MiB
2026/06/01 17:57:11.566, 0, NVIDIA GeForce RTX 4090, 2792 MiB
2026/06/01 17:57:16.567, 0, NVIDIA GeForce RTX 4090, 2792 MiB
2026/06/01 17:57:21.577, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:26.578, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:31.578, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:36.588, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:41.589, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:46.589, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:51.590, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:57:56.591, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:01.591, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:06.592, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:11.593, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:16.593, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:21.594, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:26.596, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:31.596, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:36.597, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:41.598, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:46.598, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:51.599, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:58:56.600, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:01.601, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:06.601, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:11.611, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:16.612, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:21.612, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:26.613, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:31.614, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:36.614, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:41.615, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:46.616, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:51.617, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 17:59:56.617, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:01.618, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:06.618, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:11.619, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:16.620, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:21.620, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:26.621, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:31.622, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:36.622, 0, NVIDIA GeForce RTX 4090, 2793 MiB
2026/06/01 18:00:41.623, 0, NVIDIA GeForce RTX 4090, 2793 MiB
